state,staterr,varname,race_ethn,age,c_mn,se_tot,c_upr,c_lwr
21,KY,Foster Care,Asian/PI,18,0.020264938690060852,0.04350756818802445,0.10553977233858877,0
21,KY,Investigation,Asian/PI,18,0.24948485519295505,0.07358341486627618,0.39370834833085633,0.10526136205505374
21,KY,Confirmed Maltreatment,Asian/PI,18,0.06930638179712877,0.057743497912057885,0.18248363770476222,0
21,KY,Termination,Asian/PI,18,0.0015844394157359387,0.02297773771213417,0.04662080533151891,0
22,LA,Foster Care,Asian/PI,18,0.010819151819253303,0.03643160573850893,0.08222509906673081,0
22,LA,Investigation,Asian/PI,18,0.07897701520383703,0.058402100053838064,0.19344513130935964,0
22,LA,Confirmed Maltreatment,Asian/PI,18,0.028197640997351628,0.04600067280089055,0.1183589596870971,0
22,LA,Termination,Asian/PI,18,7.940533957637719e-4,0.01884361980951669,0.03772754822241648,0
23,ME,Foster Care,Asian/PI,18,0.04143271868058526,0.08005455557540687,0.19833964760838274,0
23,ME,Investigation,Asian/PI,18,0.25077724062906837,0.11307622460135805,0.4724066408477301,0.029147840410406606
23,ME,Confirmed Maltreatment,Asian/PI,18,0.1118205995942379,0.09791712893328222,0.30373817230347105,0
23,ME,Termination,Asian/PI,18,0.026082035450261637,0.07191043042785175,0.16702647908885107,0
24,MD,Foster Care,Asian/PI,18,0.0034499650000953813,0.018997467896305173,0.04068500207685352,0
24,MD,Investigation,Asian/PI,18,0.07697318945913705,0.039959036539209736,0.15529290107598814,0
24,MD,Confirmed Maltreatment,Asian/PI,18,0.01535406605154456,0.027384000902881192,0.06902670782119169,0
24,MD,Termination,Asian/PI,18,3.0742494746087423e-4,0.01046164793877387,0.02081225490745766,0
25,MA,Foster Care,Asian/PI,18,0.014932599940539887,0.02676311753867938,0.06738831031635147,0
25,MA,Investigation,Asian/PI,18,0.1745557337346724,0.04631007136606425,0.26532347361215836,0.08378799385718647
25,MA,Confirmed Maltreatment,Asian/PI,18,0.07572864381762386,0.03915813373883874,0.15247858594574779,0
25,MA,Termination,Asian/PI,18,0.0017694169728673798,0.0157155198824032,0.032571835942377655,0
26,MI,Foster Care,Asian/PI,18,0.01022233797553336,0.0259730345539344,0.06112948570124478,0
26,MI,Investigation,Asian/PI,18,0.1522294950971863,0.04850167825635184,0.24729278447963593,0.0571662057147367
26,MI,Confirmed Maltreatment,Asian/PI,18,0.04378326913482898,0.03715625408141303,0.11660952713439851,0
26,MI,Termination,Asian/PI,18,0.002035848392868883,0.01768454618456649,0.036697558914619205,0
27,MN,Foster Care,Asian/PI,18,0.031839504861045545,0.0336898543310389,0.0978716193498818,0
27,MN,Investigation,Asian/PI,18,0.1782019236664082,0.048641579272778686,0.2735394190410544,0.08286442829176197
27,MN,Confirmed Maltreatment,Asian/PI,18,0.053076888509643164,0.037855832094054236,0.12727431941398948,0
27,MN,Termination,Asian/PI,18,0.008753900384697977,0.02454996639450928,0.05687183451793616,0
28,MS,Foster Care,Asian/PI,18,0.018716988598371342,0.053251271159883144,0.12308948007174231,0
28,MS,Investigation,Asian/PI,18,0.1485813356631351,0.0848289099862412,0.31484599923616785,0
28,MS,Confirmed Maltreatment,Asian/PI,18,0.04401530023011796,0.06528658839964979,0.17197701349343156,0
28,MS,Termination,Asian/PI,18,9.239770058244723e-4,0.025559078928079727,0.05101977170486074,0
29,MO,Foster Care,Asian/PI,18,0.012172075988370001,0.03345990240711356,0.07775348470631258,0
29,MO,Investigation,Asian/PI,18,0.1837836007497886,0.061488205350426796,0.3043004832366251,0.06326671826295209
29,MO,Confirmed Maltreatment,Asian/PI,18,0.015627267222329128,0.035575548866022086,0.08535534299973241,0
29,MO,Termination,Asian/PI,18,0.0026053844432453177,0.022819411735231547,0.047331431444299146,0
30,MT,Foster Care,Asian/PI,18,0.0615951280655536,0.10043384763266673,0.2584454694255804,0
30,MT,Investigation,Asian/PI,18,0.3522856721074644,0.1355734909467692,0.618009714363132,0.08656162985179677
30,MT,Confirmed Maltreatment,Asian/PI,18,0.0987778424540784,0.11098442219814615,0.3163073099624449,0
30,MT,Termination,Asian/PI,18,0.010542409372813366,0.06582897326598025,0.13956719697413467,0
31,NE,Foster Care,Asian/PI,18,0.03521103039193872,0.05412242636123086,0.14129098605995122,0
31,NE,Investigation,Asian/PI,18,0.27415021059227673,0.0813446893277303,0.4335858016746281,0.11471461950992534
31,NE,Confirmed Maltreatment,Asian/PI,18,0.05053943804758235,0.058787685932367356,0.16576330247502236,0
31,NE,Termination,Asian/PI,18,0.006977692147981648,0.0364000999587021,0.07832188806703777,0
32,NV,Foster Care,Asian/PI,18,0.028099083017278578,0.03651095739848821,0.09966055951831547,0
32,NV,Investigation,Asian/PI,18,0.18343423640777803,0.0544466984983873,0.2901497654646171,0.07671870735093893
32,NV,Confirmed Maltreatment,Asian/PI,18,0.047348122131598,0.04116261960493272,0.12802685655726614,0
32,NV,Termination,Asian/PI,18,0.004655162828991061,0.023785319642519828,0.05127438932832992,0
33,NH,Foster Care,Asian/PI,18,0.017329883827326975,0.05087127878748813,0.11703759025080371,0
33,NH,Investigation,Asian/PI,18,0.1874494384853378,0.08564048985615222,0.35530479860339614,0.019594078367279444
33,NH,Confirmed Maltreatment,Asian/PI,18,0.019379756898265016,0.052325128328888956,0.12193700842288736,0
33,NH,Termination,Asian/PI,18,5.403280723221549e-4,0.021104044184308494,0.0419042546735668,0
34,NJ,Foster Care,Asian/PI,18,0.0036809519209642094,0.01592876824822573,0.03490133768748664,0
34,NJ,Investigation,Asian/PI,18,0.12154505123654757,0.036301553071126424,0.19269609525595538,0.05039400721713978
34,NJ,Confirmed Maltreatment,Asian/PI,18,0.011657237518233873,0.021120061599991545,0.0530525582542173,0
34,NJ,Termination,Asian/PI,18,6.736950638244199e-4,0.010451280013515165,0.021158203890314142,0
35,NM,Foster Care,Asian/PI,18,0.011369183543481931,0.045098629725363305,0.09976249780519401,0
35,NM,Investigation,Asian/PI,18,0.22430470289881801,0.08735879250929586,0.39552793621703786,0.053081469580598145
35,NM,Confirmed Maltreatment,Asian/PI,18,0.07037037258187132,0.0698552053140469,0.20728657499740324,0
35,NM,Termination,Asian/PI,18,0.002351273879566018,0.031002513555786267,0.06311620044890709,0
36,NY,Foster Care,Asian/PI,18,0.005629526024548109,0.015255030447704787,0.03552938570204949,0
36,NY,Investigation,Asian/PI,18,0.18454270947685364,0.034048210521270945,0.2512772020985447,0.11780821685516259
36,NY,Confirmed Maltreatment,Asian/PI,18,0.06927741206094437,0.02795375012247724,0.12406676230099975,0.014488061820888985
36,NY,Termination,Asian/PI,18,4.919951095788133e-4,0.00822346101475797,0.016609978698504436,0
37,NC,Foster Care,Asian/PI,18,0.00801548372826505,0.024002405174274766,0.05506019786984359,0
37,NC,Investigation,Asian/PI,18,0.18816058769713873,0.04909860406531758,0.2843938516651612,0.09192732372911627
37,NC,Confirmed Maltreatment,Asian/PI,18,0.015176382503511276,0.028149607746044338,0.07034961368575818,0
37,NC,Termination,Asian/PI,18,0.0016640806866827923,0.016197235530727754,0.03341066232690919,0
38,ND,Foster Care,Asian/PI,18,0.06832450280143067,0.09470246052676971,0.2539413254338993,0
38,ND,Investigation,Asian/PI,18,0.29578303940174566,0.12356331278528444,0.5379671324609032,0.05359894634258816
38,ND,Confirmed Maltreatment,Asian/PI,18,0.10117427319440593,0.10321384318655648,0.3034734058400566,0
38,ND,Termination,Asian/PI,18,0.02593395547939431,0.07634081163464389,0.17556194628329633,0
39,OH,Foster Care,Asian/PI,18,0.011831578359835393,0.028143870929536345,0.06699356538172663,0
39,OH,Investigation,Asian/PI,18,0.12952582853237293,0.04876735062563497,0.22510983575861748,0.0339418213061284
39,OH,Confirmed Maltreatment,Asian/PI,18,0.0301439306578367,0.03525331433122952,0.09924042674704656,0
39,OH,Termination,Asian/PI,18,0.0017745638494583993,0.0175746972702469,0.03622097049914232,0
40,OK,Foster Care,Asian/PI,18,0.04239507145783228,0.04891251968988754,0.13826361005001186,0
40,OK,Investigation,Asian/PI,18,0.29582611322918084,0.07104620135469082,0.4350766678843748,0.15657555857398683
40,OK,Confirmed Maltreatment,Asian/PI,18,0.1162655192286357,0.0610709103294974,0.2359645034744506,0
40,OK,Termination,Asian/PI,18,0.020172302733290737,0.040974371628721716,0.1004820711255853,0
41,OR,Foster Care,Asian/PI,18,0.022563379725581797,0.035745400472726986,0.09262436465212669,0
41,OR,Investigation,Asian/PI,18,0.2348183243110406,0.058486483001158614,0.34945183099331145,0.12018481762876973
41,OR,Confirmed Maltreatment,Asian/PI,18,0.07450742663566794,0.04713775646844586,0.16689742931382184,0
41,OR,Termination,Asian/PI,18,0.004475753462473003,0.0242803378270097,0.05206521560341201,0
42,PA,Foster Care,Asian/PI,18,0.009122717638297334,0.023264864513065007,0.054721852083904746,0
42,PA,Investigation,Asian/PI,18,0.08055702982684311,0.0390150771096857,0.1570265809618271,0.004087478691859145
42,PA,Confirmed Maltreatment,Asian/PI,18,0.006841493929433479,0.021673171297918722,0.049320909673354174,0
42,PA,Termination,Asian/PI,18,0.0023793866303332273,0.016617759875239994,0.034950195985803616,0
44,RI,Foster Care,Asian/PI,18,0.026154925556457348,0.0558678741737094,0.13565595893692778,0
44,RI,Investigation,Asian/PI,18,0.18895477295710028,0.08561680879997188,0.35676371820504515,0.021145827709155407
44,RI,Confirmed Maltreatment,Asian/PI,18,0.08936791742395137,0.07397678203342378,0.23436241020946197,0
44,RI,Termination,Asian/PI,18,0.003865122812609839,0.03483289892643822,0.07213760470842874,0
45,SC,Foster Care,Asian/PI,18,0.016303969074270896,0.04032840560224182,0.09534764405466485,0
45,SC,Investigation,Asian/PI,18,0.14924626478626435,0.06643880914930134,0.27946633071889493,0.01902619885363374
45,SC,Confirmed Maltreatment,Asian/PI,18,0.03696747702111608,0.049092322974053894,0.1331884300502617,0
45,SC,Termination,Asian/PI,18,2.275645104119206e-4,0.013832924872030647,0.027340097259591987,0
46,SD,Foster Care,Asian/PI,18,0.029390441524958316,0.07271359753550342,0.17190909269454502,0
46,SD,Investigation,Asian/PI,18,0.15442000389228505,0.10494130211052231,0.3601049560289088,0
46,SD,Confirmed Maltreatment,Asian/PI,18,0.0470505528889925,0.08115206914213086,0.20610860840756895,0
46,SD,Termination,Asian/PI,18,8.900756564308443e-4,0.0298341372379281,0.05936498464276992,0
47,TN,Foster Care,Asian/PI,18,0.009502785338937003,0.031778984383706896,0.07178959473100252,0
47,TN,Investigation,Asian/PI,18,0.22114589775676194,0.06330324533214703,0.3452202586077701,0.09707153690575376
47,TN,Confirmed Maltreatment,Asian/PI,18,0.02861508018617337,0.04119862974863038,0.10936439449348892,0
47,TN,Termination,Asian/PI,18,0.00288660679196151,0.0235704229941856,0.04908463586056528,0
48,TX,Foster Care,Asian/PI,18,0.006279575329242393,0.015919343420924183,0.03748148843425379,0
48,TX,Investigation,Asian/PI,18,0.13566582501420482,0.03261309334593412,0.1995874879722357,0.07174416205617395
48,TX,Confirmed Maltreatment,Asian/PI,18,0.02997278952543138,0.023323780177153152,0.07568739867265156,0
48,TX,Termination,Asian/PI,18,0.0028138883859169517,0.013067258129213664,0.028425714319175732,0
49,UT,Foster Care,Asian/PI,18,0.024318860442181275,0.04003291751513566,0.10278337877184716,0
49,UT,Investigation,Asian/PI,18,0.24518710853139358,0.06502686271524387,0.37263975945327155,0.11773445760951559
49,UT,Confirmed Maltreatment,Asian/PI,18,0.12480405297973435,0.057958778082776524,0.23840325802197632,0.011204847937492365
49,UT,Termination,Asian/PI,18,0.0049447745666780785,0.026983048147507804,0.05783154893579337,0
50,VT,Foster Care,Asian/PI,18,0.0055844458124097995,0.052876183684422165,0.10922176583387724,0
50,VT,Investigation,Asian/PI,18,0.15350987224578333,0.11515795703638115,0.3792194680370904,0
50,VT,Confirmed Maltreatment,Asian/PI,18,0.029887460674586863,0.0799883888966087,0.1866647029119399,0
50,VT,Termination,Asian/PI,18,0,0,0,0
51,VA,Foster Care,Asian/PI,18,0.004595570022535508,0.018536301787853097,0.04092672152672758,0
51,VA,Investigation,Asian/PI,18,0.12700882148404824,0.040349811591896906,0.20609445220416617,0.04792319076393031
51,VA,Confirmed Maltreatment,Asian/PI,18,0.012279354463935202,0.023562619769275393,0.058462089211714974,0
51,VA,Termination,Asian/PI,18,0.0020148204582155493,0.015082152511149126,0.03157583938006783,0
53,WA,Foster Care,Asian/PI,18,0.02706061690031998,0.027562955123483703,0.08108400894234805,0
53,WA,Investigation,Asian/PI,18,0.15631468190413172,0.04051234848509547,0.23571888493491883,0.07691047887334461
53,WA,Confirmed Maltreatment,Asian/PI,18,0.025912147879279937,0.027245286536842328,0.07931290949149089,0
53,WA,Termination,Asian/PI,18,0.005570060049421538,0.018751080321014323,0.04232217747860961,0
54,WV,Foster Care,Asian/PI,18,0.054702355783617485,0.08600853848220108,0.2232790912087316,0
54,WV,Investigation,Asian/PI,18,0.4851876902517647,0.11831327604892897,0.7170817113076655,0.25329366919586394
54,WV,Confirmed Maltreatment,Asian/PI,18,0.06717389848997625,0.08969017722230693,0.24296664584569783,0
54,WV,Termination,Asian/PI,18,0.025775330935493224,0.07220355405951082,0.16729429689213443,0
55,WI,Foster Care,Asian/PI,18,0.022239180769371175,0.035156347356432645,0.09114562158797916,0
55,WI,Investigation,Asian/PI,18,0.15410645296478734,0.05395898295907834,0.25986605956458086,0.0483468463649938
55,WI,Confirmed Maltreatment,Asian/PI,18,0.028329833772000976,0.037199147721080524,0.1012401633053188,0
55,WI,Termination,Asian/PI,18,0.0027707034453177404,0.02097390381226919,0.04387955491736535,0
56,WY,Foster Care,Asian/PI,18,0.023784770850097184,0.08461295096069689,0.1896261547330631,0
56,WY,Investigation,Asian/PI,18,0.15310873823129423,0.12824296186243314,0.4044649434816632,0
56,WY,Confirmed Maltreatment,Asian/PI,18,0.0335055457738839,0.09240636518283789,0.21462202153224616,0
56,WY,Termination,Asian/PI,18,0,0,0,0
1,AL,Foster Care,Black,18,0.05644337580737116,0.02720294447459152,0.10976114697757053,0.0031256046371717847
1,AL,Investigation,Black,18,0.3901168466874287,0.03762791981115619,0.4638675695172948,0.3163661238575626
1,AL,Confirmed Maltreatment,Black,18,0.14922956900202,0.033422636849492905,0.2147379372270261,0.08372120077701391
1,AL,Termination,Black,18,0.006562956511877049,0.016213227171747495,0.03834088176850214,0
2,AK,Foster Care,Black,18,0.13968731458986047,0.07584181106511606,0.28833726427748796,0
2,AK,Investigation,Black,18,0.46186869396040753,0.0863887121518995,0.6311905697781306,0.2925468181426845
2,AK,Confirmed Maltreatment,Black,18,0.18730744165138938,0.07991193336064878,0.34393483103826095,0.030680052264517782
2,AK,Termination,Black,18,0.04936450733721476,0.060386452763080925,0.16772195475285337,0
4,AZ,Foster Care,Black,18,0.1985591784555033,0.046166632137998195,0.28904577744597976,0.10807257946502684
4,AZ,Investigation,Black,18,0.6965311288556979,0.04420878496771236,0.7831803473924142,0.6098819103189816
4,AZ,Confirmed Maltreatment,Black,18,0.24996178909686817,0.04786628827128016,0.3437797141085773,0.15614386408515907
4,AZ,Termination,Black,18,0.08853061796582543,0.03957627261211129,0.16610011228556354,0.010961123646087298
5,AR,Foster Care,Black,18,0.09672381141424992,0.03824271818754248,0.17167953906183317,0.021768083766666668
5,AR,Investigation,Black,18,0.7540572530579391,0.039313889445965526,0.8311124763720316,0.6770020297438467
5,AR,Confirmed Maltreatment,Black,18,0.22283611904006018,0.04470165645682029,0.31045136569542797,0.1352208723846924
5,AR,Termination,Black,18,0.021000160183094654,0.026845869009882905,0.07361806344246515,0
6,CA,Foster Care,Black,18,0.15036853813608045,0.027950501417184595,0.20515152091376226,0.09558555535839865
6,CA,Investigation,Black,18,0.5344747471844269,0.030878263845604232,0.5949961443218111,0.4739533500470426
6,CA,Confirmed Maltreatment,Black,18,0.21722065279784497,0.02978646552238522,0.27560212522172,0.15883918037396993
6,CA,Termination,Black,18,0.03683230790339212,0.02073557962310919,0.07747404396468613,0
8,CO,Foster Care,Black,18,0.11233922128119321,0.04490954820047633,0.2003619357541268,0.0243165068082596
8,CO,Investigation,Black,18,0.49337213332828905,0.053074091874919765,0.5973973534031318,0.3893469132534463
8,CO,Confirmed Maltreatment,Black,18,0.2439758971579939,0.05142262722789851,0.34476424652467497,0.14318754779131282
8,CO,Termination,Black,18,0.01847439681077881,0.029652940577682516,0.07659416034303654,0
9,CT,Foster Care,Black,18,0.08019786334990427,0.03879119026478146,0.15622859626887592,0.004167130430932614
9,CT,Investigation,Black,18,0.43963405945995265,0.049682201288363,0.5370111739851442,0.34225694493476116
9,CT,Confirmed Maltreatment,Black,18,0.24539283460498362,0.04781849091778688,0.3391170768038459,0.15166859240612135
9,CT,Termination,Black,18,0.02051455576227984,0.028522768053166444,0.07641918114648608,0
10,DE,Foster Care,Black,18,0.05436745218575781,0.04167421539417578,0.13604891435834232,0
10,DE,Investigation,Black,18,0.6178322320170558,0.055120829118855415,0.7258690570900125,0.5097954069440992
10,DE,Confirmed Maltreatment,Black,18,0.17680606393461643,0.05324017200918868,0.28115680107262625,0.07245532679660661
10,DE,Termination,Black,18,0.016850159020433297,0.03172299493739834,0.07902722909773403,0
11,DC,Foster Care,Black,18,0.06434522842717388,0.040945647732760757,0.14459869798338498,0
11,DC,Investigation,Black,18,0.7441569475313,0.046488029223827255,0.8352734848100014,0.6530404102525986
11,DC,Confirmed Maltreatment,Black,18,0.2221050894430333,0.052170069874568646,0.32435842639718787,0.11985175248887876
11,DC,Termination,Black,18,0.007919264606784132,0.024177218542243972,0.055306612949582314,0
12,FL,Foster Care,Black,18,0.08979825349387745,0.023215197903291126,0.13530004138432805,0.04429646560342684
12,FL,Investigation,Black,18,0.6221206257740672,0.02734241909081852,0.6757117671920715,0.568529484356063
12,FL,Confirmed Maltreatment,Black,18,0.20969583530760721,0.02727971458456642,0.2631640758933574,0.15622759472185704
12,FL,Termination,Black,18,0.029775130822256926,0.01803884678646049,0.06513127052371949,0
13,GA,Foster Care,Black,18,0.059816030411350266,0.021621697983007684,0.10219455845804533,0.017437502364655202
13,GA,Investigation,Black,18,0.6550368749544799,0.027092515356257424,0.7081382050527445,0.6019355448562154
13,GA,Confirmed Maltreatment,Black,18,0.13143694677974188,0.02557815243785164,0.1815701255579311,0.08130376800155267
13,GA,Termination,Black,18,0.009583724203011831,0.014004366532817641,0.037032282607334405,0
15,HI,Foster Care,Black,18,0.08522956873316045,0.06904998221032527,0.22056753386539799,0
15,HI,Investigation,Black,18,0.21402921571955863,0.08182379276104067,0.3744038495311983,0.053654581907918913
15,HI,Confirmed Maltreatment,Black,18,0.1004903899353296,0.07141566982492607,0.2404651027921847,0
15,HI,Termination,Black,18,0.0127988984197102,0.04224167287656322,0.0955925772577741,0
16,ID,Foster Care,Black,18,0.04594594798807461,0.06610622450447344,0.17551414801684254,0
16,ID,Investigation,Black,18,0.2955865435166849,0.09428425863270556,0.4803836904367878,0.11078939659658199
16,ID,Confirmed Maltreatment,Black,18,0.07537394944694568,0.07403022916791967,0.22047319861606823,0
16,ID,Termination,Black,18,0.027962532627861525,0.05856784943515752,0.14275551752077026,0
17,IL,Foster Care,Black,18,0.06537957063383057,0.025372025315751418,0.11510874025270335,0.015650401014957793
17,IL,Investigation,Black,18,0.7084599093376545,0.029803850151085835,0.7668754556337827,0.6500443630415262
17,IL,Confirmed Maltreatment,Black,18,0.2711068999559635,0.03310610693188774,0.33599486954246344,0.20621893036946354
17,IL,Termination,Black,18,0.019175123969252597,0.01904544266233237,0.05650419158742404,0
18,IN,Foster Care,Black,18,0.18405424651076574,0.038943533379992984,0.260383571935552,0.10772492108597949
18,IN,Investigation,Black,18,0.8287928337632009,0.031560487198675685,0.8906513886726053,0.7669342788537965
18,IN,Confirmed Maltreatment,Black,18,0.385391580126588,0.04235924707007916,0.46841570438394314,0.3023674558692328
18,IN,Termination,Black,18,0.015731162972416765,0.022513615710715064,0.05985784976541829,0
19,IA,Foster Care,Black,18,0.17840435405663996,0.05565013231380913,0.2874786133917059,0.06933009472157406
19,IA,Investigation,Black,18,0.6850864482281346,0.054475327442249435,0.7918580900149434,0.5783148064413257
19,IA,Confirmed Maltreatment,Black,18,0.3573537451845752,0.06025880158465169,0.4754609962904925,0.2392464940786579
19,IA,Termination,Black,18,0.057528699669909464,0.04349849497776278,0.14278574982632453,0
20,KS,Foster Care,Black,18,0.1365543430602908,0.04935664881485463,0.23329337473740586,0.03981531138317572
20,KS,Investigation,Black,18,0.5139403804527733,0.05552657439553767,0.6227724662680272,0.4051082946375195
20,KS,Confirmed Maltreatment,Black,18,0.10914647115055306,0.047140060950328744,0.2015409906131974,0.01675195168790873
20,KS,Termination,Black,18,0.04930485387546102,0.039437387461812835,0.12660213330061418,0
21,KY,Foster Care,Black,18,0.12387672264861603,0.04245395094345295,0.2070864664977838,0.04066697879944825
21,KY,Investigation,Black,18,0.7390573307208801,0.04233317128465399,0.8220303464388019,0.6560843150029583
21,KY,Confirmed Maltreatment,Black,18,0.3706498333917388,0.04947062218774434,0.4676122528797177,0.2736874139037599
21,KY,Termination,Black,18,0.030140656734489263,0.030865115364047485,0.09063628284802233,0
22,LA,Foster Care,Black,18,0.05879955316505518,0.025816761467553483,0.10940040564146,0.008198700688650355
22,LA,Investigation,Black,18,0.35166915415149735,0.03530353968963909,0.42086409194318997,0.28247421635980474
22,LA,Confirmed Maltreatment,Black,18,0.16942401176882133,0.03220616491437749,0.2325480950010012,0.10629992853664144
22,LA,Termination,Black,18,0.01036198187946781,0.01700685307680648,0.04369541391000851,0
23,ME,Foster Care,Black,18,0.1073193011315026,0.07636952655021768,0.2570035731699293,0
23,ME,Investigation,Black,18,0.667861673506717,0.08468079521914995,0.8338360321362509,0.5018873148771831
23,ME,Confirmed Maltreatment,Black,18,0.33336982387726377,0.09116809449616367,0.5120592890897446,0.15468035866478297
23,ME,Termination,Black,18,0.04605011408502284,0.0630314964697378,0.1695918471657089,0
24,MD,Foster Care,Black,18,0.04016356096249289,0.023243139772963647,0.08572011491750164,0
24,MD,Investigation,Black,18,0.4085673875806305,0.03471332713758663,0.4766055087703003,0.3405292663909607
24,MD,Confirmed Maltreatment,Black,18,0.13036352025439818,0.030062103110811277,0.18928524235158828,0.07144179815720808
24,MD,Termination,Black,18,0.003555617138600947,0.012912373461963627,0.028863869124049656,0
25,MA,Foster Care,Black,18,0.11843532655881006,0.03792732224037232,0.19277287814993982,0.04409777496768032
25,MA,Investigation,Black,18,0.5783789174410382,0.0431237461326876,0.6629014598611059,0.4938563750209705
25,MA,Confirmed Maltreatment,Black,18,0.34841287289894546,0.04457835019010703,0.43578643927155525,0.26103930652633567
25,MA,Termination,Black,18,0.019503033833333364,0.025028765801437383,0.06855941480415063,0
26,MI,Foster Care,Black,18,0.0885373940254401,0.028636877617288888,0.14466567415532633,0.03240911389555388
26,MI,Investigation,Black,18,0.633057466833541,0.03394393414217892,0.6995875777522117,0.5665273559148704
26,MI,Confirmed Maltreatment,Black,18,0.34457948297392826,0.03597207139257315,0.4150847429033716,0.2740742230444849
26,MI,Termination,Black,18,0.045732759196500106,0.024698035523522403,0.09414090882260401,0
27,MN,Foster Care,Black,18,0.14674285261138736,0.04169833072970202,0.22847158084160332,0.0650141243811714
27,MN,Investigation,Black,18,0.5121576865018311,0.04620660752785067,0.6027226372564185,0.4215927357472438
27,MN,Confirmed Maltreatment,Black,18,0.20304154807775987,0.04383378350380284,0.2889557637452134,0.1171273324103063
27,MN,Termination,Black,18,0.05016766714567329,0.03286033707259594,0.11457392780796133,0
28,MS,Foster Care,Black,18,0.05769010107202731,0.027914003613431458,0.11240154815435296,0.0029786539897016517
28,MS,Investigation,Black,18,0.44541002089331944,0.03835519081632993,0.5205861948933261,0.3702338468933128
28,MS,Confirmed Maltreatment,Black,18,0.17556489718195978,0.035092891558624606,0.244346964636864,0.10678282972705555
28,MS,Termination,Black,18,0.002598817945229176,0.013198526483759852,0.028467929853398487,0
29,MO,Foster Care,Black,18,0.09394684267751868,0.03389943592392392,0.16038973708840956,0.027503948266627803
29,MO,Investigation,Black,18,0.5188763377474872,0.04116554687228604,0.5995608096171678,0.43819186587780656
29,MO,Confirmed Maltreatment,Black,18,0.08008950466419641,0.03276306612346914,0.1443051142661959,0.0158738950621969
29,MO,Termination,Black,18,0.014330809658273852,0.021770396510465955,0.057000786818787126,0
30,MT,Foster Care,Black,18,0.23025624048076831,0.1107873795495324,0.4473995043978518,0.01311297656368482
30,MT,Investigation,Black,18,0.6885738152864465,0.10420927216631934,0.8928239887324323,0.48432364184046056
30,MT,Confirmed Maltreatment,Black,18,0.31951863254764945,0.11497074750650897,0.544861297660407,0.09417596743489187
30,MT,Termination,Black,18,0.06799779046231658,0.08769855965909278,0.23988696739413842,0
31,NE,Foster Care,Black,18,0.16039077802850943,0.05833929537624359,0.27473579696594685,0.04604575909107199
31,NE,Investigation,Black,18,0.6330041765077374,0.060542354792650556,0.7516671919013325,0.5143411611141424
31,NE,Confirmed Maltreatment,Black,18,0.21115151551881467,0.06091012906811519,0.33053536849232046,0.09176766254530891
31,NE,Termination,Black,18,0.03706384979179071,0.042127101490640514,0.11963296871344611,0
32,NV,Foster Care,Black,18,0.17562351777573293,0.04816489507991902,0.2700267121323742,0.08122032341909165
32,NV,Investigation,Black,18,0.6490962546877086,0.04879746898430855,0.7447392938969534,0.5534532154784638
32,NV,Confirmed Maltreatment,Black,18,0.23525908841791449,0.050415097832532015,0.3340726801696772,0.13644549666615174
32,NV,Termination,Black,18,0.04090980018386965,0.03526365553547972,0.1100265650334099,0
33,NH,Foster Care,Black,18,0.11852671584139038,0.08216542022882392,0.27957093948988526,0
33,NH,Investigation,Black,18,0.6958251628916268,0.08627006164800122,0.8649144837217091,0.5267358420615444
33,NH,Confirmed Maltreatment,Black,18,0.1483857780221511,0.08562031508127661,0.3162015955814533,0
33,NH,Termination,Black,18,0.015697283224443637,0.051570458158502364,0.11677538121510826,0
34,NJ,Foster Care,Black,18,0.07493977404085539,0.028681914916583423,0.1311563272773589,0.018723220804351882
34,NJ,Investigation,Black,18,0.552253443920813,0.03620917897871539,0.6232234347190951,0.48128345312253085
34,NJ,Confirmed Maltreatment,Black,18,0.13694499544463193,0.03251148230436343,0.20066750076118425,0.0732224901280796
34,NJ,Termination,Black,18,0.019263419259682557,0.020875463837669497,0.06017932838151477,0
35,NM,Foster Care,Black,18,0.09771843420847788,0.06327669793433854,0.22174076215978142,0
35,NM,Investigation,Black,18,0.5663993956841993,0.07503009247886709,0.7134583769427788,0.41934041442561976
35,NM,Confirmed Maltreatment,Black,18,0.2836436465322516,0.07605427090530267,0.43271001750664484,0.13457727555785837
35,NM,Termination,Black,18,0.03632514050859047,0.050593382893850014,0.1354881709805365,0
36,NY,Foster Care,Black,18,0.06695579583811002,0.022157547140635933,0.11038458823375645,0.023527003442463598
36,NY,Investigation,Black,18,0.5330815519074463,0.028954982131223893,0.5898333168846451,0.4763297869302475
36,NY,Confirmed Maltreatment,Black,18,0.30178619896981285,0.029128236094782402,0.35887754171558633,0.24469485622403933
36,NY,Termination,Black,18,0.008500511422443943,0.013494636506041309,0.03494999897428491,0
37,NC,Foster Care,Black,18,0.055747934437702054,0.023577382311910696,0.10195960376904702,0.009536265106357092
37,NC,Investigation,Black,18,0.5317862977503717,0.03219075611370467,0.5948801797332328,0.46869241576751053
37,NC,Confirmed Maltreatment,Black,18,0.07244887545754826,0.02498659484598782,0.12142260135568439,0.023475149559412135
37,NC,Termination,Black,18,0.011892624986761843,0.01632287082795338,0.04388545180955047,0
38,ND,Foster Care,Black,18,0.19481756768827269,0.09196463178770663,0.3750682459921777,0.014566889384367704
38,ND,Investigation,Black,18,0.7185547570281953,0.08428450831314171,0.883752393321953,0.5533571207344375
